"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","55812","Test checkout flow for ebay with query 'shoes'","tests","2026-07-09","passed","2026-07-09","","test_ecommerce","",""
